"","CODIGO_UNIDAD_COMPRA","UNIDAD_COMPRA","CODIGO_PROCESO","MODALIDAD","ESTADO_PROCESO","FECHA_PUBLICACION","ID_ARTICULO","SUBCLASE_UNSPSC","DESCRIPCION_SUBCLASE","DESCRIPCION_ARTICULO","CANTIDAD","ABR_UNIDAD_MEDIDA","DESCRIPCION_UNIDAD_MEDIDA","PRECIO_UNITARIO_ESTIMADO","MONTO_TOTAL_ESTIMADO","CUENTA_PRESUPUESTARIA"
"1315","000172","Armada de República Dominicana","ARD-DAF-CM-2018-0072","Compras Menores","Proceso adjudicado y celebrado",2018-07-19 15:40:01,7677072,51121730,"Ramipril","RAMIPRIL 10 MG GENERICO CAJA DE 100",2,"CAJ","Caja",1850,3700,"2.3.4.1.01"
"1316","000172","Armada de República Dominicana","ARD-DAF-CM-2018-0110","Compras Menores","Proceso adjudicado y celebrado",2018-08-24 13:00:02,8513789,51121730,"Ramipril","RAMIPRIL 10 MG GENERICO CAJA DE 100",1,"UD","Unidad",1500,1500,"2.3.4.1.01"
"1317","000582","Programa de Medicamentos Esenciales","PROMESECAL-CCC-LPN-2021-0001","Licitación Pública Nacional","Proceso adjudicado y celebrado",2021-03-08 09:00:30,29865371,51121730,"Ramipril","(201)10296-Ramipril 5mg/Comp. Blister",8e+05,"UD","Unidad",1,776000,"2.3.4.1.01"
"1318","000670","Instituto Nacional de Auxilios y Viviendas","INAVI-UC-CD-2021-0077","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2021-03-29 08:45:04,31311194,51121730,"Ramipril","RAMIPRIL 5MG/30 COMP",1,"UD","Unidad",1172,1172,"2.3.4.1.01"
"1319","000582","Programa de Medicamentos Esenciales","PROMESECAL-MAE-PEUR-2021-0006","Procesos de Excepción","Proceso adjudicado y celebrado",2021-05-12 09:00:02,31754222,51121730,"Ramipril","(138)10296(Ramipril  5mg/Comp.  Blister",480000,"UD","Unidad",1,465600,"2.3.4.1.01"
"1320","000169","Servicio Militar voluntario FFAA","MILITARVOLUNTARIO-DAF-CM-2022-0001","Compras Menores","Proceso adjudicado y celebrado",2022-01-11 14:00:28,41571005,51171808,"Clorhidrato de difenidol","RAMIPRIL DE 30 TABLETAS CADA UNA 10 MG",120,"CAJ","Caja",1327,159240,"2.3.4.1.01"
"1321","000747","Hospital Docente SEMMA","HDSSD-CCC-CP-2018-0014","Comparación de Precios","Proceso adjudicado y celebrado",2018-11-21 15:30:41,10091700,51142001,"Acetaminofén","Ramipril 2.5 mg tab.",100,"UD","Unidad",5,500,"2.3.4.1.01"
"1322","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2019-0002","Comparación de Precios","Cancelado",2019-02-25 11:33:05,12264860,51121730,"Ramipril","Ramipril 5mg x 30 mg",12,"CAJ","Caja",979,11748,"2.3.4.1.01"
"1323","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2019-0002","Comparación de Precios","Cancelado",2019-02-25 11:33:05,12264870,51121730,"Ramipril","Ramipril 2.5mg x 30 mg",12,"CAJ","Caja",820,9840,"2.3.4.1.01"
"1324","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0055","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-04-04 11:30:03,13782980,51101503,"Cloranfenicol","Ramipril 2.5 MG. x 10 Tableta Mamey",3,"UD","Unidad",142,425,"2.3.4.1.01"
"1325","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0071","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-05-10 11:17:05,14552811,51142106,"Ibuprofeno","Ramipril 2.5mg Caja de 10 Tabletas Mamey",3,"UD","Unidad",142,425,"2.3.4.1.01"
"1326","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2019-0004","Comparación de Precios","Proceso adjudicado y celebrado",2019-05-10 16:20:05,14567583,51121730,"Ramipril","Ramipril 2.5 mg x 30 tb",15,"UD","Unidad",900,13500,"2.3.4.1.01"
"1327","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2019-0004","Comparación de Precios","Proceso adjudicado y celebrado",2019-05-10 16:20:05,14567584,51121730,"Ramipril","Ramipril 5 mg x 30 tb",15,"UD","Unidad",1100,16500,"2.3.4.1.01"
"1328","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2019-0004","Comparación de Precios","Proceso adjudicado y celebrado",2019-05-10 16:20:05,14567585,51121730,"Ramipril","Ramipril 10 mg x 30 tb",15,"UD","Unidad",1200,18000,"2.3.4.1.01"
"1329","000151","Hospital Ramón de Lara FFAA","HOSP RAMON DE LARA-DAF-CM-2019-0089","Compras Menores","Proceso adjudicado y celebrado",2019-05-27 10:48:06,14958885,51142219,"Fentanilo","Ramipril 10mg x 100 tabletas",100,"UD","Unidad",16,1600,"2.3.4.1.01"
"1330","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0083","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-06-06 10:30:04,15203810,51142106,"Ibuprofeno","Ramipril 2.5mg Caja de 10 Tabletas mamey",3,"UD","Unidad",142,425,"2.3.4.1.01"
"1331","000151","Hospital Ramón de Lara FFAA","HOSP RAMON DE LARA-DAF-CM-2019-0102","Compras Menores","Proceso adjudicado y celebrado",2019-06-10 11:05:30,15327895,51131506,"Eritropoyetina","Ramipril 10MG X 100 Tabs.",100,"UD","Unidad",16,1600,"2.3.4.1.01"
"1332","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2019-0007","Comparación de Precios","Proceso adjudicado y celebrado",2019-07-04 09:03:30,15954436,51121730,"Ramipril","Ramipril 2.5 mg x 30 tb",10,"UD","Unidad",900,9000,"2.3.4.1.01"
"1333","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2019-0007","Comparación de Precios","Proceso adjudicado y celebrado",2019-07-04 09:03:30,15954437,51121730,"Ramipril","Ramipril 5 mg x 30 tb",10,"UD","Unidad",1100,11000,"2.3.4.1.01"
"1334","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2019-0007","Comparación de Precios","Proceso adjudicado y celebrado",2019-07-04 09:03:30,15954438,51121730,"Ramipril","Ramipril 10 mg x 30 tb",15,"UD","Unidad",1200,18000,"2.3.4.1.01"
"1335","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0100","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-07-08 10:59:04,16032544,51142106,"Ibuprofeno","Ramipril 2.5mg Caja de 10 Tabletas mamey",3,"UD","Unidad",142,425,"2.3.4.1.01"
"1336","000843","Consejo Nacional para la Niñez y la Adolescencia","CONANI-UC-CD-2019-0202","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-07-16 15:10:04,16226478,51101507,"Penicilina","Ramipres 2.5(ramipril) caja 30/1",3,"CAJ","Caja",970,2910,"2.3.4.1.01"
"1337","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0113","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-07-22 12:20:03,16421112,51142106,"Ibuprofeno","Ramipril 10mg caja de 30 Tabletas",1,"UD","Unidad",1407,1407,"2.3.4.1.01"
"1338","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0113","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-07-22 12:20:03,16421113,51142106,"Ibuprofeno","Ramipril 5mg caja de 10 Tabletas Mamey",3,"UD","Unidad",167,501,"2.3.4.1.01"
"1339","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0121","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-08-05 12:22:27,16899131,51142106,"Ibuprofeno","MP Ramipril 2.5mg caja de 10 Tabletas Mamey",3,"UD","Unidad",142,425,"2.3.4.1.01"
"1340","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0129","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-09-02 14:49:59,17536459,51142106,"Ibuprofeno","Ramipril 2.5mg caja de 10 Tabletas Mamey",3,"UD","Unidad",142,425,"2.3.4.1.01"
"1341","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0138","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-10-08 12:45:05,18363577,51142106,"Ibuprofeno","MP Ramipril 2.5mg caja de 10 Tabletas Mamey",2,"UD","Unidad",142,284,"2.3.4.1.01"
"1342","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0138","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-10-08 12:45:05,18363593,51142106,"Ibuprofeno","MP Ramipril 5mg caja de 10 Tabletas Mamey",2,"UD","Unidad",167,334,"2.3.4.1.01"
"1343","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2019-0160","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2019-12-06 09:30:14,19848629,51142111,"Oxaprozin","MP RAMIPRIL 5 MG X 10 TAB MAMEY",3,"UD","Unidad",192,577,"2.3.4.1.01"
"1344","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2020-0005","Comparación de Precios","Proceso adjudicado y celebrado",2020-04-09 08:00:38,22580676,51111807,"Acetato de leuprolide","RAMIPRIL 2.5 MG X 30 TB",15,"UD","Unidad",859,12885,"2.3.4.1.01"
"1345","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2020-0005","Comparación de Precios","Proceso adjudicado y celebrado",2020-04-09 08:00:38,22580677,51111807,"Acetato de leuprolide","RAMIPRIL 5 MG X 30 TB",10,"UD","Unidad",1025,10250,"2.3.4.1.01"
"1346","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2020-0006","Comparación de Precios","Proceso adjudicado y celebrado",2020-06-27 12:25:02,23871555,51122201,"Ornipresina","RAMIPRIL 2.5 MG X 30 TB",10,"UD","Unidad",859,8590,"2.3.4.1.01"
"1347","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2020-0006","Comparación de Precios","Proceso adjudicado y celebrado",2020-06-27 12:25:02,23871628,51122201,"Ornipresina","RAMIPRIL 5 MG X 30 TB",10,"UD","Unidad",1025,10250,"2.3.4.1.01"
"1348","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2020-0006","Comparación de Precios","Proceso adjudicado y celebrado",2020-06-27 12:25:02,23871629,51122201,"Ornipresina","RAMIPRIL 10 MG X 30 TB",15,"UD","Unidad",1112,16680,"2.3.4.1.01"
"1349","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2020-0057","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2020-07-02 10:45:05,23913747,51142106,"Ibuprofeno","Ramipril Ethical 10mg caja 30",1,"UD","Unidad",1229,1229,"2.3.4.1.01"
"1350","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2020-0003","Comparación de Precios","Proceso adjudicado y celebrado",2020-07-09 08:00:14,24060674,51131506,"Eritropoyetina","RAMIPRIL 5 MG X 30 TAB",25,"CAJ","Caja",1560,39000,"2.3.4.1.01"
"1351","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2020-0063","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2020-07-14 12:02:05,24141183,51142106,"Ibuprofeno","MP Ramipril 5mg caja de 10 Tabletas Mamey",3,"UD","Unidad",192,577,"2.3.4.1.01"
"1352","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2020-0077","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2020-09-10 09:00:00,24901156,51142106,"Ibuprofeno","MP Ramipril 5mg caja de 10 Tabletas Mamey",3,"UD","Unidad",212,636,"2.3.4.1.01"
"1353","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2020-0085","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2020-10-05 09:30:02,25313241,51142106,"Ibuprofeno","MP Ramipril 5mg caja de 10 Tabletas mamey",3,"UD","Unidad",212,636,"2.3.4.1.01"
"1354","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2020-0009","Comparación de Precios","Proceso adjudicado y celebrado",2020-10-28 08:02:20,26057665,51121730,"Ramipril","RAMIPRIL 2.5 MG X 30 TB",10,"UD","Unidad",1133,11325,"2.3.4.1.01"
"1355","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2020-0107","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2020-11-27 08:02:00,27244013,51142106,"Ibuprofeno","MP Ramipril 2.5mg caja de 10 Tabletas Mamey",3,"UD","Unidad",156,468,"2.3.4.1.01"
"1356","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2020-0107","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2020-11-27 08:02:00,27244014,51142106,"Ibuprofeno","MP Ramipril 5mg caja de 10 Tabletas Mamey",3,"UD","Unidad",212,636,"2.3.4.1.01"
"1357","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2020-0008","Comparación de Precios","Cancelado",2020-12-02 08:01:36,27586991,51121710,"Losartán potásico","RAMIPRIL 5 MG X 30 TB",15,"CAJ","Caja",1246,18690,"2.3.4.1.01"
"1358","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2020-0010","Comparación de Precios","Proceso adjudicado y celebrado",2020-12-10 11:01:30,27836245,51121710,"Losartán potásico","RAMIPRIL 5MG X 30 TB",15,"CAJ","Caja",1246,18690,"2.3.4.1.01"
"1359","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2021-0002","Comparación de Precios","Proceso adjudicado y celebrado",2021-02-01 12:02:31,29423609,51121704,"Lisinopril","RAMIPRIL 5 MG X 30 TB",15,"UD","Unidad",1465,21975,"2.3.4.1.01"
"1360","000747","Hospital Docente SEMMA","HDSSD-DAF-CM-2021-0010","Compras Menores","Proceso adjudicado y celebrado",2021-02-24 14:00:01,30337029,51101511,"Amoxicilina","RAMIPRIL 5MG COMPRIMIDOS",100,"UD","Unidad",2,157,"2.3.4.1.01"
"1361","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2021-0018","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2021-03-05 12:00:57,30607150,51142106,"Ibuprofeno","Ramipril Ethical 10mg caja de 30 Tabletas",1,"UD","Unidad",1229,1229,"2.3.4.1.01"
"1362","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-04-22 08:01:42,32064256,51142219,"Fentanilo","RAMIPRIL 2.5 MG X 30 TB",5,"UD","Unidad",1128,5640,"2.3.4.1.01"
"1363","000747","Hospital Docente SEMMA","HDSSD-CCC-CP-2021-0007","Comparación de Precios","Sobres abiertos ó aperturados",2021-05-11 16:20:05,32176715,51171904,"Clorhidrato de ranitidina","RAMIPRIL 5MG TABLETA",100,"UD","Unidad",5,456,"2.3.4.1.01"
"1364","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-05-13 08:01:23,32592034,51181754,"Dipropionato de betametasona","RAMIPRIL 10 MG X 30 TAB",10,"CAJ","Caja",1925,19250,"2.3.4.1.01"
"1365","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-05-13 08:01:23,32592035,51101711,"Citrato de dietilcarbamazina","RAMIPRIL 2.5 MG X 30 TAB",11,"CAJ","Caja",1480,16280,"2.3.4.1.01"
"1366","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-05-13 08:01:23,32592036,51201802,"Filgrastim","RAMIPRIL 5 MG X 30 TAB",10,"CAJ","Caja",1760,17600,"2.3.4.1.01"
"1367","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-05-13 08:01:23,32592037,51141517,"Gabapentina","RAMIPRIL PLUS X 30 TAB",5,"CAJ","Caja",2080,10400,"2.3.4.1.01"
"1368","000151","Hospital Ramón de Lara FFAA","HOSP RAMON DE LARA-DAF-CM-2021-0116","Compras Menores","Proceso adjudicado y celebrado",2021-05-19 11:30:03,32826649,51101619,"Secnidazol","Ramipril 5mg tab.",300,"UD","Unidad",49,14700,"2.3.4.1.01"
"1369","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2021-0044","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2021-05-21 11:00:55,32859529,51142106,"Ibuprofeno","Ramipril 2.5mg caja de 30 Tabletas",1,"UD","Unidad",1232,1232,"2.3.4.1.01"
"1370","000151","Hospital Ramón de Lara FFAA","HOSP RAMON DE LARA-DAF-CM-2021-0153","Compras Menores","Proceso adjudicado y celebrado",2021-07-12 11:02:13,34679991,51131607,"Enoxaparina sódica","Ramipril 5mg tabletas",200,"UD","Unidad",21,4182,"2.3.4.1.01"
"1371","000747","Hospital Docente SEMMA","HDSSD-CCC-CP-2021-0010","Comparación de Precios","Proceso adjudicado y celebrado",2021-08-03 15:00:53,35584684,51141920,"Diazepam","RAMIPRIL 5MG COMPRIMIDOS",100,"UD","Unidad",2,157,"2.3.4.1.01"
"1372","000210","Consejo Nacional de la Persona Envejeciente","CONAPE-CCC-LPN-2021-0005","Licitación Pública Nacional","Proceso adjudicado y celebrado",2021-08-17 16:01:30,35743728,51121730,"Ramipril","Ramipril 10mg Tab",2000,"UD","Unidad",8,15600,"2.3.4.1.01"
"1373","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2021-0007","Comparación de Precios","Proceso adjudicado y celebrado",2021-08-31 11:30:35,36576297,51121730,"Ramipril","RAMIPRIL 10 MG X 30 TAB",10,"CAJ","Caja",1940,19400,"2.3.4.1.01"
"1374","000152","Comité de Retiro de la Policia Nacional","COREPOL-CCC-CP-2021-0007","Comparación de Precios","Proceso adjudicado y celebrado",2021-08-31 11:30:35,36576299,51121730,"Ramipril","RAMIPRIL 2.5 MG X 30 TAB",10,"CAJ","Caja",1259,12590,"2.3.4.1.01"
"1375","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2021-0108","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2021-10-08 10:30:39,37841746,51161605,"Clorhidrato de levocabastina","MP Ramipril 2.5 caja de 10 Tabletas mamey",2,"UD","Unidad",178,356,"2.3.4.1.01"
"1376","000150","Reserva de la Policía Nacional","REPOL-CCC-CP-2022-0002","Comparación de Precios","Proceso adjudicado y celebrado",2022-02-09 08:01:37,42921576,51121730,"Ramipril","RAMIPRIL 5 MG X 30 TB",10,"UD","Unidad",1693,16930,"2.3.4.1.01"
"1377","000157","Hospital Central de las FFAA","HOSPITAL CENTRAL FFA-UC-CD-2022-0014","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2022-02-09 14:20:05,43055371,51151606,"Tropicamida","M Ramipril 2.5mg caja de 10 Tabletas",2,"UD","Unidad",178,356,"2.3.4.1.01"
"1378","000989","Centro de Gastroenterología Doctor Luis Eduardo Aybar","CGLEA-UC-CD-2021-0030","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2021-02-02 14:45:00,29498552,51121730,"Ramipril","Ramipril de 5MG Comp.",10,"UD","Unidad",40,400,"2.3.4.1.01"
"1379","000985","Hospital Docente Semma Santiago","HDSS-UC-CD-2021-0012","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2021-02-04 16:00:05,29579006,51121710,"Losartán potásico","RAMIPRIL 5MG TABLETA C/30",1,"CAJ","Caja",840,840,"2.3.4.1.01"
"1380","000989","Centro de Gastroenterología Doctor Luis Eduardo Aybar","CGLEA-UC-CD-2021-0135","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2021-04-09 16:55:03,31505684,51121730,"Ramipril","Ramipril 2.5 * 30 tabletas",1,"CAJ","Caja",1500,1500,"2.3.4.1.01"
"1381","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0002","Comparación de Precios","Proceso adjudicado y celebrado",2021-06-01 17:58:04,33161164,51211501,"Alopurinol","Ramipril 2.5 mg",4,"CAJ","Caja",1575,6300,"2.3.4.1.01"
"1382","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0002","Comparación de Precios","Proceso adjudicado y celebrado",2021-06-01 17:58:04,33161165,51211501,"Alopurinol","Ramipril 5 mg",4,"CAJ","Caja",1880,7519,"2.3.4.1.01"
"1383","000985","Hospital Docente Semma Santiago","HDSS-DAF-CM-2021-0028","Compras Menores","Proceso adjudicado y celebrado",2021-07-22 16:01:34,35313419,51101508,"Sulfonamidas antibióticas","RAMIPRIL 5 MG TAB",30,"UD","Unidad",41,1232,"2.3.4.1.01"
"1384","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373986,51211501,"Alopurinol","Ramipril 5 mg",3,"CAJ","Caja",1836,5508,"2.3.4.1.01"
"1385","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373987,51211501,"Alopurinol","Ramipril 2.5 mg",3,"CAJ","Caja",1297,3890,"2.3.4.1.01"
"1386","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373988,51211501,"Alopurinol","Ramipril 5 mg",3,"CAJ","Caja",1548,4643,"2.3.4.1.01"
"1387","000985","Hospital Docente Semma Santiago","HDSS-CCC-CP-2022-0001","Comparación de Precios","Sobres abiertos ó aperturados",2022-01-20 12:30:33,41727127,51121730,"Ramipril","RAMIPRIL 5MG ( TABLETA )",30,"UD","Unidad",32,960,"2.3.4.1.01"
"1388","001127","Hospital Ciudad Juan Bosh","HCJB-UC-CD-2022-0022","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2022-02-08 13:50:01,42869359,51121730,"Ramipril","RAMIPRIL 5MG",100,"UD","Unidad",30,3000,"2.3.4.1.01"
"1389","000225","Ministerio de Deportes, Educación Física y Recreación","MIDEREC-UC-CD-2018-0143","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2018-04-06 14:20:02,5685645,51121710,"Losartán potásico","LOSARTAN PROSTATICO 50MG. CAJA 100TAB.",2,"CAJ","Caja",720,1440,"2.3.4.1.01"
"1390","000217","Dirección General de Presupuesto","DIGEPRES-UC-CD-2018-0036","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2018-03-26 10:02:25,5389149,51101563,"Mesilato de trovafloxacina","Losartan 100 MG/100 Comp.",180,"UD","Unidad",35,6300,"2.3.4.1.01"
"1391","000217","Dirección General de Presupuesto","DIGEPRES-UC-CD-2018-0129","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2018-07-30 15:02:09,7992486,51101563,"Mesilato de trovafloxacina","Losartan 100 MG/100 Comp.",178,"UD","Unidad",35,6230,"2.3.4.1.01"
"1392","000217","Dirección General de Presupuesto","DIGEPRES-DAF-CM-2020-0016","Compras Menores","Proceso adjudicado y celebrado",2020-03-02 12:06:08,21928194,51161812,"Combinación de acetaminofen y clorfeniramina","Losartan 100 MG UND",30,"UD","Unidad",50,1500,"2.3.4.1.01"
"1393","000134","Ministerio Administrativo de la Presidencia","MAPRE-DAF-CM-2018-0027","Compras Menores","Proceso adjudicado y celebrado",2018-04-11 17:00:05,5592657,51171502,"Magaldrato","LOSARTAN 50MG X 100",6,"CAJ","Caja",850,5100,"2.3.4.1.01"
"1394","000134","Ministerio Administrativo de la Presidencia","MAPRE-DAF-CM-2018-0027","Compras Menores","Proceso adjudicado y celebrado",2018-04-11 17:00:05,5592779,51171502,"Magaldrato","LOSARTAN 100MG X 100",11,"CAJ","Caja",980,10780,"2.3.4.1.01"
"1395","000134","Ministerio Administrativo de la Presidencia","MAPRE-DAF-CM-2018-0106","Compras Menores","Proceso adjudicado y celebrado",2018-12-17 15:00:02,10639269,51101503,"Cloranfenicol","LOSARTAN 100MG ALFA",5,"CAJ","Caja",3050,15250,"2.3.4.1.01"
"1396","000134","Ministerio Administrativo de la Presidencia","MAPRE-DAF-CM-2018-0106","Compras Menores","Proceso adjudicado y celebrado",2018-12-17 15:00:02,10639270,51101503,"Cloranfenicol","LOSARTAN 50MG",5,"CAJ","Caja",1060,5300,"2.3.4.1.01"
"1397","000134","Ministerio Administrativo de la Presidencia","MAPRE-DAF-CM-2021-0073","Compras Menores","Proceso adjudicado y celebrado",2021-09-16 10:04:28,37103555,51121710,"Losartán potásico","LOSARTAN POTASICO TABLETA 50MG",120,"UD","Unidad",21,2520,"2.3.4.1.01"
"1398","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-DAF-CM-2018-0007","Compras Menores","Proceso adjudicado y celebrado",2018-07-06 15:30:03,7394460,51191515,"Hidroclorotiazida","Candesartan 16 mg (Hipertensión)",6,"CAJ","Caja",800,4800,"2.3.4.1.01"
"1399","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-DAF-CM-2018-0007","Compras Menores","Proceso adjudicado y celebrado",2018-07-06 15:30:03,7394463,51121743,"Besilato de amlodipina","Amlodipina  5 mg y valsartan 160 mg (Hipertensión",12,"CAJ","Caja",1500,18000,"2.3.4.1.01"
"1400","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-DAF-CM-2018-0007","Compras Menores","Proceso adjudicado y celebrado",2018-07-06 15:30:03,7405094,51121710,"Losartán potásico","Losartan 50 mg (Hipertension)",6,"CAJ","Caja",650,3900,"2.3.4.1.01"
"1401","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-DAF-CM-2018-0007","Compras Menores","Proceso adjudicado y celebrado",2018-07-06 15:30:03,7407942,51121710,"Losartán potásico","Losartan 100 mg Amlodipina 5 mg Hidroclorotiazida 12.5 mg (Corazón)",6,"CAJ","Caja",1200,7200,"2.3.4.1.01"
"1402","000240","Ministerio de Salud Pública y Asistencia Social","MISPAS-DAF-CM-2018-0219","Compras Menores","Proceso adjudicado y celebrado",2018-10-03 14:30:04,9220214,51122201,"Ornipresina","Losartan 50 mg (pastilla)",200,"UD","Unidad",5,1000,"2.3.4.1.01"
"1403","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-UC-CD-2018-0093","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2018-11-09 15:30:04,9852030,51121710,"Losartán potásico","Losartan potasico de 50 mg (caja de 30)",3,"UD","Unidad",600,1800,"2.3.4.1.01"
"1404","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-DAF-CM-2019-0013","Compras Menores","Proceso adjudicado y celebrado",2019-03-13 15:00:06,12421890,51121735,"Candesartán cilexetilo","Candesartan 16 mg 30/1",5,"CAJ","Caja",325,1625,"2.3.4.1.01"
"1405","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-DAF-CM-2019-0013","Compras Menores","Proceso adjudicado y celebrado",2019-03-13 15:00:06,12421907,51121705,"Felodipino","Amlodipina 5 mg y 160 mg valsartan. 28/1",10,"CAJ","Caja",3516,35158,"2.3.4.1.01"
